Datetime,Open,Volume,Insider Stock Sold,MSFT_Volume,META_Volume,XOM_Open,XOM_Volume,MACD,MACD_Hist,GD,Return,MSFT_Return,GOOGL_Return,META_Return,XOM_Return,Volatility,MSFT_Volatility,GOOGL_Volatility,META_Volatility,XOM_Volatility,MSFT_Momentum,GOOGL_Momentum,META_Momentum,XOM_Momentum,log_open
2022-08-19 12:30:00-04:00,172.16000366210938,6333816,0.0,1216245,3391431,94.64330291748047,1462371,,,2.7,-0.0008131934634667548,-0.0009527220981451201,-0.002298299836105744,-0.0008351690363924691,0.0033284281850989306,,,,,,,,,,5.154216043722482
2022-08-19 13:30:00-04:00,172.02000427246094,4921673,0.0,1543006,2068848,94.94000244140625,1628309,,,2.7,-0.0003487824503173309,0.00028965117722523637,-0.0006825512471596573,0.002029950007402137,-0.0034227220406458647,,,,,,,,,,5.153407219445679
2022-08-19 14:30:00-04:00,171.9499969482422,6596027,0.0,1371976,2021958,94.62000274658203,1716499,,,2.7,-0.0013375841902056873,0.00041921157518642893,0.0017075436039155623,0.0015789750745232034,-0.0045397438416401314,,,,,,,,,,5.1530025177378596
2022-08-19 15:30:00-04:00,171.72999572753906,7114558,0.0,2373224,2101907,94.20500183105469,2418736,,,2.7,-0.0012228000949309203,-0.0006983576605774644,-0.0011080276210998496,-0.0008030846001106928,-0.0018089363154797367,,,,,,,,,,5.151729656970283
2022-08-22 09:30:00-04:00,169.69000244140625,16619630,0.0,6229508,5517042,93.41999816894531,3391337,,,2.7,-0.016266374040487586,-0.02524706749817185,-0.024445374900775585,-0.029292767510518125,-0.019249150080732136,,,,,,,,,,5.139849060079401
2022-08-22 10:30:00-04:00,168.7283935546875,7694775,0.0,2293164,2543923,92.25,2128110,,,2.7,-0.0017483445529250519,-0.002994589149064475,-0.00013118808561285444,0.0004906883853601496,0.019084820135909508,,,,,,,,,,5.134199474418153
2022-08-22 11:30:00-04:00,168.44000244140625,5728731,0.0,1827918,1745074,93.98280334472656,2019548,,,2.7,0.002403937616478169,0.0026608781666102033,0.00551956530603559,0.0014100722977761215,-0.0029794253957190486,,,,,,,,,,5.132498896261773
2022-08-22 12:30:00-04:00,168.8300018310547,4686166,0.0,1087586,1294605,93.70999908447266,1257067,,,2.7,-0.0010655130567372995,-0.0012193241369815588,-0.004619344299876205,-0.0008570516340214995,-0.0034151516034838236,,,,,,,,,,5.13479794749837
2022-08-22 13:30:00-04:00,168.64999389648438,5907063,0.0,1325095,1664350,93.3499984741211,1219411,,,2.7,-0.004683396870907908,-0.0009263756031193671,-0.0019227514789703637,-0.0016543365072847482,0.004658440787996154,,,,,,,,,,5.133737455253135
2022-08-22 14:30:00-04:00,167.8699951171875,9014030,0.0,2406578,2306724,93.81999969482422,1268087,-1.4781565967232098,-0.6165337103222347,2.7,-0.0007749827637688611,-0.0016964202866727174,-0.0011820885327792352,-0.00024554157556411216,0.0010126442277977876,,,,,,,,,,5.129129159229421
2022-08-22 15:30:00-04:00,167.73500061035156,9440172,0.0,3478407,2429032,93.90499877929688,2345161,-1.5588467810028135,-0.5577791156814706,2.7,-0.001013462283165567,0.00032399590110587795,0.0020602341237161426,0.0007980656088613092,0.001490782495890075,,,,,,,,,,5.128329440530119
2022-08-23 09:30:00-04:00,167.58999633789062,14072790,96735.0,3992591,4212857,95.55000305175781,7636197,-1.5693373700512439,-0.45461576378392077,2.7,0.002615584161091755,-0.0016913939678301348,0.0002624565047761873,0.004232364881142869,0.038809077916517554,,,,,,,,,,5.127469710105725
2022-08-23 10:30:00-04:00,168.01910400390625,8140771,0.0,2258168,2924031,97.69000244140625,3572822,-1.6257481662371163,-0.40882124797583463,2.7,-0.0049301617932986375,-0.004001643211805739,-0.004548274854655809,-0.01084164355759798,0.0014329518323588086,,,,,,,,,,5.130011749977603
2022-08-23 11:30:00-04:00,167.17999267578125,5225353,0.0,1772528,2073573,97.83499908447266,2139454,-1.6431684782280627,-0.3409932479734248,2.7,0.0006185477808764439,-0.0026965220807845247,-0.0007028749967151748,-0.0013276827747411568,-0.0027595733153338298,,,,,,,,,,5.125034790854872
2022-08-23 12:30:00-04:00,167.2899932861328,5134893,0.0,2039845,1939616,97.55999755859375,1967686,-1.5745448380978075,-0.21789568627453582,2.7,0.004761980774572017,0.005897617284200907,0.006066954995562757,0.004018440369248921,0.002869722047480261,,,,,,,,,,5.125688641830352
2022-08-23 13:30:00-04:00,168.08999633789062,4419353,0.0,1475141,1497592,97.86000061035156,1544799,-1.5195890192945853,-0.13035189397705094,2.7,-0.0012494449760791504,0.0003608244414570194,-0.00034959723970873213,-0.0027706963783799,-0.004417953599089919,,,,,,,,,,5.130431095892585
2022-08-23 14:30:00-04:00,167.8699951171875,4646485,0.0,1424234,2043029,97.41999816894531,1482971,-1.4711805373957247,-0.06555472966255227,2.7,-0.0008935122466624534,-0.001190280163817059,-0.0027976893032723993,-0.0040658695748043705,0.004745498241681467,,,,,,,,,,5.129129159229421
2022-08-23 15:30:00-04:00,167.73309326171875,6430582,0.0,1912406,1834003,97.88500213623047,3613768,-1.4571713964260198,-0.04123647095427785,2.7,-0.003040749482018157,-0.001805510465547111,-0.0018411282567736276,-0.0010020724572848971,0.0012260191045094793,,,,,,,,,,5.128318136654775
2022-08-24 09:30:00-04:00,167.32000732421875,14630264,0.0,4154590,5354305,98.01000213623047,3849257,-1.432781196726438,-0.01347701700375703,2.7,-0.00023927123566436226,-0.001664043219860134,0.0015371370584391642,0.011296580339735574,0.007381594910913503,,,,,,,,,,5.125866973063001
2022-08-24 10:30:00-04:00,167.1699981689453,7718698,0.0,2155397,2977449,98.69999694824219,3087048,-1.3891436279575373,0.02412844141211501,2.7,0.0006149336785310489,0.0027539579021749194,0.004078020887244627,0.006659343046963029,-0.009253104725216343,,,,,,,,,,5.124975361646541
2022-08-24 11:30:00-04:00,167.27999877929688,6640879,0.0,1604815,3519024,97.8030014038086,1717720,-1.311825240299953,0.08115746325575945,2.7,0.0020458130024565424,-0.001951391332646435,8.736253312169318e-05,0.005567832278821072,0.004601822179931103,,,,,,,,,,5.12562925146832
2022-08-24 12:30:00-04:00,167.6269989013672,4447284,0.0,1722242,1588147,98.2699966430664,1442892,-1.2710004577349423,0.09758579665661626,2.7,-0.0025953095076595156,-0.0023534302137611096,-0.006855927179994503,-0.008417081184801,-0.005648283056276737,,,,,,,,,,5.127689168579927
2022-08-24 13:30:00-04:00,167.1699981689453,3875747,0.0,901492,1867472,97.69999694824219,1306609,-1.1928842519579632,0.14056160194687628,2.7,0.002372970894940263,0.0019597082477977867,0.001451004008627521,0.0011006967222713104,0.001074619779656949,,,,,,,,,,5.124975361646541
2022-08-24 14:30:00-04:00,167.57000732421875,4933804,0.0,1466759,2064474,97.81500244140625,1319701,-1.097482783378183,0.18877045642132506,2.7,0.0015413883439971965,0.0011953676684106629,0.0024438449281978247,0.00042751078003799847,0.0012779879676934058,,,,,,,,,,5.127351137241339
2022-08-24 15:30:00-04:00,167.8350067138672,6209274,0.0,2414460,1885227,97.94000244140625,2735643,-1.0265845391519122,0.20773496051807672,2.7,-0.0012214485825605692,-0.0019898639819824204,-0.004189813550891097,-0.003235843464325705,0.006483914351971487,,,,,,,,,,5.128921946406065
2022-08-25 09:30:00-04:00,169.0352020263672,14474347,0.0,4312780,4806135,98.91999816894531,4849640,-0.8261192854501758,0.3265601713758506,2.7,0.009962406015037617,0.004712601970489061,0.018925905009071986,0.026432119088469097,0.0018261165236184151,,,,,,,,,,5.136005486357411
2022-08-25 10:30:00-04:00,169.30499267578125,6348022,0.0,1856695,2246163,98.75,2081887,-0.702706929748814,0.35997802166176984,2.7,-0.0031884829942917525,-0.006097569703695682,-0.005495029529847484,-0.006357187507256001,-0.0011139302314082666,,,,,,,,,,5.13759090418419
2022-08-25 11:30:00-04:00,168.77000427246094,4142386,0.0,1481588,1370860,98.62999725341797,1005909,-0.5972256056030858,0.37236747664599845,2.7,5.813812606092483e-05,0.0016336160200278727,-0.00030379819269543695,0.002143433355030311,-0.002737192262135646,,,,,,,,,,5.134444604988714
2022-08-25 12:30:00-04:00,168.77020263671875,3871833,0.0,996665,1238874,98.36499786376953,892121,-0.4948871363856995,0.37976475669070786,2.7,0.0009574602837065793,0.000688503604606705,0.0028655278843894294,0.0019363029041616908,0.0006099172198694713,,,,,,,,,,5.134445773417393
2022-08-25 13:30:00-04:00,168.92999267578125,4654341,0.0,1640600,1166336,98.43000030517578,1202710,-0.37808321360299146,0.3972549435787327,2.7,0.002299229317842988,0.002788814501835324,0.005368454048404914,0.00305038877557684,-0.0014730940019999084,,,,,,,,,,5.135386544444626
2022-08-25 14:30:00-04:00,169.31500244140625,4448660,0.0,1112453,1392293,98.2843017578125,1363487,-0.27588083285343146,0.3995658594626341,2.7,0.00047239882356286955,0.0010834577711587023,-0.00034450878750380554,0.0002981696640891318,0.006359057605050955,,,,,,,,,,5.137649677983564
2022-08-25 15:30:00-04:00,169.39999389648438,7082030,0.0,2283109,2173300,98.91500091552734,2369060,-0.1344293067715796,0.43281390843558876,2.7,0.00430939204622538,0.006566156909988852,0.004910827055422562,0.006378583154806217,0.002578073440266726,,,,,,,,,,5.138148578576461
2022-08-26 09:30:00-04:00,170.57000732421875,14838323,0.0,3919057,5358260,98.7699966430664,3522086,-0.13694549326669403,0.34423817755237945,2.7,-0.00846412978356248,-0.010645165665602585,-0.029749667685707193,-0.011343492843499892,-0.002369793860555136,,,,,,,,,,5.1449913892847245
2022-08-26 10:30:00-04:00,168.68370056152344,9897670,0.0,3336517,4350900,98.91999816894531,2090581,-0.2730245165834617,0.1665273233884894,2.7,-0.01008179991656466,-0.012716044564531126,-0.01396131356913155,-0.018602823147977676,-0.011927628641825061,,,,,,,,,,5.133936119079925
2022-08-26 11:30:00-04:00,167.0,5947477,0.0,1638257,2466069,97.74500274658203,1339606,-0.42844362339346276,0.008886573262790687,2.7,-0.0038972712522173936,-0.0025685517307796335,-0.004032592194730511,-0.0026867749692286447,0.004808196631234107,,,,,,,,,,5.123963979403259
2022-08-26 12:30:00-04:00,166.3300018310547,8671776,0.0,1323242,1864666,98.22000122070312,1059085,-0.6270064361056598,-0.15174099155952503,2.7,-0.006155491709139205,0.003366117293391202,0.0021594193367602266,-0.00012245514438169458,0.0024434724168884703,,,,,,,,,,5.119967921449258
2022-08-26 13:30:00-04:00,165.32000732421875,6638216,0.0,1317201,1855339,98.44999694824219,1356504,-0.8049138510180569,-0.2637187251775377,2.7,-0.0022357273701137936,-0.005811470989081302,-0.0036810562293514426,-0.0024182014358246073,0.0033841006546975194,,,,,,,,,,5.113913687586666
2022-08-26 14:30:00-04:00,164.94500732421875,6782584,0.0,2259995,2541876,98.77999877929688,1299192,-0.9728757870756226,-0.34534452898808277,2.7,-0.0028688686858894252,-0.004499359204001574,0.0,-0.0032833387834022565,-0.003676339417756802,,,,,,,,,,5.111656452291406
2022-08-26 15:30:00-04:00,164.48500061035156,11149859,0.0,4153333,2806941,98.44000244140625,2519459,-1.1581418154152914,-0.42448844586220125,2.7,-0.004935788913521533,-0.006520132240957821,-0.005632152772143906,-0.003879101463005963,-0.005587758305928725,,,,,,,,,,5.10888055995674
2022-08-29 09:30:00-04:00,161.58599853515625,19482148,0.0,5067712,5100066,98.18000030517578,8233588,-1.4183370575374,-0.5477469503874478,2.7,-0.009822833584849477,-0.007942740709846352,-0.003488177532679604,0.0019161673935765844,0.03299962655874311,,,,,,,,,,5.091207083536155
2022-08-29 10:30:00-04:00,162.05999755859375,12385939,0.0,2295673,2795748,101.12999725341797,3476356,-1.749014152260969,-0.7027392360888136,2.7,-0.011060645750304188,-0.007104249690769171,-0.008822294797154462,-0.014436401941873678,0.0032637902191932078,,,,,,,,,,5.0941182162623235
2022-08-29 11:30:00-04:00,160.25999450683594,8552634,0.0,1601044,1770288,101.43599700927734,1720729,-1.8924323934092797,-0.6769259817896995,2.7,0.007487908699385759,0.004694381149367155,0.005872092872672541,0.003630684388448824,-0.0036810473930997123,,,,,,,,,,5.083017935192855
2022-08-29 12:30:00-04:00,161.4550018310547,6228460,0.0,1217654,1481956,101.05999755859375,1666375,-1.9505253035209194,-0.5880151135210714,2.7,0.0025392566968418517,0.0014694755240733937,0.0022803977584904267,0.00015589032744300901,0.001813693529576943,,,,,,,,,,5.0904010516137435
2022-08-29 13:30:00-04:00,161.86019897460938,5770263,0.0,1237690,2175246,101.23999786376953,1619345,-1.9785976132281462,-0.4928699385826385,2.7,-0.0003706527485239919,-0.002953584414609134,-0.0006370558479609212,-0.0019331955152832592,-0.0037520833918882612,,,,,,,,,,5.092892157790722
2022-08-29 14:30:00-04:00,161.8000030517578,6299729,0.0,1691606,1427322,100.87000274658203,1854594,-1.95650466475999,-0.37662159209158586,2.7,0.001668650123816784,0.0035850194325788287,0.0027320194738893466,0.00040615103345897907,-0.003172397007147554,,,,,,,,,,5.092522472313881
2022-08-29 15:30:00-04:00,162.0800018310547,6518157,0.0,3021088,2202296,100.55000305175781,2915460,-1.9727392375890247,-0.3142849319364964,2.7,-0.004318836008971871,-0.0025757112926683146,-0.006538926679793722,-0.005995919743973288,-0.004177083894504219,,,,,,,,,,5.094240889179006
2022-08-30 09:30:00-04:00,162.1300048828125,15708694,0.0,3827304,4957473,98.36000061035156,4568188,-2.0626923731378213,-0.3233904539882344,2.7,-0.007745693160114198,-0.005692564691372803,-0.0038394567262888257,-0.005717803570336244,-0.0307599549200529,,,,,,-27.649993896484375,-12.349998474121094,-19.759994506835938,4.560005187988281,5.0945474588802435
2022-08-30 10:30:00-04:00,160.14010620117188,14184412,0.0,2740543,3497338,97.02999877929688,2519098,-2.20299519796356,-0.37095462305117843,2.7,-0.007306551759625246,-0.003592454087677721,-0.0029365852183125263,-0.007134139350423396,-0.004959302821940348,,,,,,-29.3275146484375,-12.689994812011719,-21.67889404296875,5.078704833984375,5.082274211410343
2022-08-30 11:30:00-04:00,158.9499969482422,7591766,0.0,1870268,2081230,96.55999755859375,1434723,-2.2782414451258717,-0.3569606961707923,2.7,0.0007548761456930286,-0.00059931403451563,0.0015646402812503624,0.0027617331167015813,-0.0030931973438890203,,,,,,-29.69500732421875,-12.889999389648438,-21.2843017578125,4.1304931640625,5.074861247316078
2022-08-30 12:30:00-04:00,159.0847930908203,7501973,0.0,1376630,1716677,96.27999877929688,1309271,-2.369465469513983,-0.3585477764471232,2.7,-0.004588859184917138,-0.004435561598638005,-0.004778502522741146,-0.00688686703918473,0.001454316234808406,,,,,,-31.329986572265625,-13.3699951171875,-23.099990844726562,4.7700042724609375,5.0757036316739335
2022-08-30 13:30:00-04:00,158.33999633789062,7860851,0.0,2416819,1691702,96.41510009765625,1500165,-2.4211152402709786,-0.3281580377632949,2.7,-0.000568434437702825,-0.0005737509857698386,-0.000738705713761223,-0.00044744548903652426,-0.0014522042705615856,,,,,,-32.180023193359375,-13.819999694824219,-24.0,4.519996643066406,5.071040260969231
2022-08-30 14:30:00-04:00,158.25999450683594,7694127,0.0,2040756,1944976,96.27999877929688,1525423,-2.3847233324435138,-0.23341290394866387,2.7,0.0039024359202666226,0.006046061190941199,0.007946780638060424,0.005754804655008883,-0.00020771417641729517,,,,,,-29.829986572265625,-12.529998779296875,-22.080001831054688,4.500099182128906,5.070538052337498
2022-08-30 15:30:00-04:00,158.88999938964844,7924779,0.0,2252149,2148878,96.25,2449212,-2.326449433054762,-0.14011120364792973,2.7,0.0002039914323599401,0.0002282056892397577,-0.001283456062507904,-0.000762890980414821,0.0005195122260552854,,,,,,-29.730010986328125,-12.769996643066406,-22.30999755859375,4.850006103515625,5.074486074980007
2022-08-31 09:30:00-04:00,160.30499267578125,16849005,0.0,4461016,13982259,94.02999877929688,4052278,-2.2335406972840417,-0.03776197430176742,2.7,0.0016361116408301069,0.003384356111830522,0.004773238768248422,0.05913919147736868,-0.011844258314336442,,,,,,-27.7706298828125,-10.871498107910156,-9.28509521484375,3.139404296875,5.083296937384817
2022-08-31 10:30:00-04:00,159.1699981689453,8218871,0.0,2159732,7843999,95.18000030517578,2104492,-2.14965388758543,0.036899868317475715,2.7,-0.0011308203672290018,-0.003183492702659829,-0.00200987778680084,-0.017811631830183083,0.007992875338548533,,,,,,-28.235015869140625,-10.604400634765625,-11.370101928710938,3.8499984741210938,5.076235739748259
2022-08-31 11:30:00-04:00,158.97999572753906,5852169,0.0,1662340,3456379,95.88999938964844,1634150,-2.0501797764111984,0.1090991835933659,2.7,0.0007295887190728045,0.0042583289542583724,0.0031124494135303937,0.0038844142707008533,0.005316953148103654,,,,,,-27.141693115234375,-10.489997863769531,-10.805007934570312,3.9899978637695312,5.075048780714456
2022-08-31 12:30:00-04:00,159.11000061035156,4634578,0.0,1298737,2477030,96.45500183105469,1227138,-1.9720940515546488,0.14974792675993243,2.7,-0.0018289716357390295,-0.004278052624160367,-0.0027377536662240853,-0.008681803641266805,0.0018666421715869408,,,,,,-28.75,-10.724998474121094,-13.0,3.9899978637695312,5.07586108282604
2022-08-31 13:30:00-04:00,158.81500244140625,5377127,0.0,1415876,2272692,96.62999725341797,1005155,-1.9295243432024733,0.15385410808968647,2.7,-0.0032427628481663806,-0.00022777082101455015,0.0,0.0033801719026165244,-0.007452657242049354,,,,,,-29.781982421875,-11.410003662109375,-13.889999389648438,3.2699966430664062,5.074016911537532
2022-08-31 14:30:00-04:00,158.2801055908203,7588476,0.0,1668546,2918977,95.89089965820312,1236006,-1.854240106251865,0.18331067603223605,2.7,0.0015792798179432577,0.0010264208193051516,-0.002745199722861913,-0.000428715348430031,-0.0007299999506703569,,,,,,-28.480010986328125,-11.129997253417969,-12.645004272460938,3.4899978637695312,5.070664322681514
2022-08-31 15:30:00-04:00,158.55999755859375,12008358,0.0,3296575,3698741,95.81999969482422,2419499,-1.8838123980284536,0.12299070740451779,2.7,-0.00867234294250463,-0.006724371269141494,-0.00724904469804355,-0.001715783902861423,-0.002295984360298542,,,,,,-29.9268798828125,-11.360000610351562,-11.94000244140625,3.3799972534179688,5.072420011736339
2022-09-01 09:30:00-04:00,156.7899932861328,17713963,0.0,5142340,9726875,94.41999816894531,4088187,-1.8787336798069703,0.10245554050080097,2.7,0.0005407440968849819,-0.011436299913367254,0.009705105820031257,0.013626507637824137,-0.017154805604859713,,,,,,-31.47991943359375,-10.1029052734375,-8.280105590820312,-0.660003662109375,5.061264992498193
2022-09-01 10:30:00-04:00,157.27000427246094,10681978,0.0,3087296,4481856,93.94999694824219,2146764,-2.0000287304890207,-0.015071608144999527,2.7,-0.0116926806421499,-0.009401813650541713,-0.015470476428599667,-0.022042601737412792,-0.0003192718134225059,,,,,,-35.149993896484375,-13.089996337890625,-13.959991455078125,-0.1100006103515625,5.0643024623399535
2022-09-01 11:30:00-04:00,155.42999267578125,8025982,0.0,2274087,2816802,93.94000244140625,1327362,-2.0659823635017744,-0.06482019292620267,2.7,0.000506986079678029,0.0018943712512327071,0.001766571888615287,0.0028484205797960627,0.00042585878204381977,,,,,,-34.074981689453125,-12.240005493164062,-12.575103759765625,-0.09999847412109375,5.052608578752616
2022-09-01 12:30:00-04:00,155.5,8179596,0.0,1654606,3082769,93.97000122070312,1350217,-2.0729719267905296,-0.05744780497196622,2.7,0.0017041761392182497,0.0034886747747067126,0.007518147429448563,0.0012349302377949734,-0.0015962703408569645,,,,,,-33.630096435546875,-11.649993896484375,-13.139999389648438,-0.5199966430664062,5.0530560099802075
2022-09-01 13:30:00-04:00,155.7899932861328,7461704,0.0,1966298,2370670,93.81999969482422,1193712,-1.9515197714251826,0.051203480314704564,2.7,0.008313794331330282,0.0018366748834117708,0.0032703428609743845,0.006074626256109328,0.00319764498756836,,,,,,-33.16729736328125,-11.654998779296875,-12.154998779296875,-0.16009521484375,5.054907287551597
2022-09-01 14:30:00-04:00,157.06149291992188,7788883,0.0,2529074,3419089,94.12999725341797,1391265,-1.8548657098304204,0.1182860335275735,2.7,-0.0016553833622653391,0.0022774339372566565,0.0008723311305081083,0.004382944314561099,-0.005524907110989408,,,,,,-33.209991455078125,-11.720001220703125,-11.439987182617188,-0.5750045776367188,5.062984153005675
2022-09-01 15:30:00-04:00,156.80499267578125,7645441,0.0,2954018,2749768,93.58999633789062,2758569,-1.6646683351627587,0.24678672655618827,2.7,0.007461722871007215,0.007389653163186516,0.006972496662664751,0.009459796980352264,0.002884661077591666,,,,,,-29.8800048828125,-10.389999389648438,-9.260009765625,-0.5298995971679688,5.061360047174769
2022-09-02 09:30:00-04:00,159.75,17169015,0.0,4071791,5915507,95.8499984741211,4180624,-1.3267677992852498,0.4677498099469577,2.7,0.013483603635836117,0.011560064940392412,0.004464266164657671,0.0030236204956357593,0.02817722984633364,,,,,,-23.819976806640625,-7.8300018310546875,-2.869903564453125,2.0049972534179688,5.079850363117729
2022-09-02 10:30:00-04:00,160.10000610351562,9534667,0.0,2481627,2708556,96.51000213623047,2219999,-1.060473375960754,0.5872353866171627,2.7,-0.001061920182716558,0.0011009454087727022,0.0030838670103459087,-0.0041596960532002125,-0.002434861025101598,,,,,,-22.67999267578125,-7.015007019042969,-2.9405975341796875,1.720001220703125,5.082025328069431
2022-09-02 11:30:00-04:00,159.92019653320312,6490900,0.0,1910351,2108784,96.28500366210938,1844841,-0.9426584246605785,0.5640402703338707,2.7,-0.008065987276995368,-0.00936741993822876,-0.00732432937350791,-0.010340805469335024,0.0020773221870846736,,,,,,-25.220001220703125,-7.700004577636719,-4.1284027099609375,1.8400039672851562,5.080908568390829
